,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
550,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
551,Thyroid Disease,152954312.21708038,KMeans,0.22317597,1,KMeans,0.05851859,0.9907963,0.0
552,Pen-Based Recognition of Handwritten Text,209547921.42675,KMeans,0.88648649,2,KMeans,0.05851859,0.9907963,0.0
553,Landsat Satellite,245899553.9633641,Linear,0.71794872,3,KMeans,0.05851859,0.9907963,0.0
554,Speech Accent Data,246990899.48185885,Linear,0.11764706,4,KMeans,0.05851859,0.9907963,0.0
555,Object Images,255544962.9001748,Gaussian,0.06772229,5,KMeans,0.05851859,0.9907963,0.0
556,Letter Recognition,944022919.7952234,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.0
557,KDD-Cup99 HTTP,1056499273.6599509,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.0
558,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722308,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.0
559,,,,,,,,,
560,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
561,Thyroid Disease,152954312.21708035,KMeans,0.22317597,1,KMeans,0.05851859,0.9907963,0.1
562,Pen-Based Recognition of Handwritten Text,209547921.42675,KMeans,0.88648649,2,KMeans,0.05851859,0.9907963,0.1
563,Landsat Satellite,245899553.9633641,Linear,0.71794872,3,KMeans,0.05851859,0.9907963,0.1
564,Speech Accent Data,246990899.48185885,Linear,0.11764706,4,KMeans,0.05851859,0.9907963,0.1
565,Object Images,255347062.49567953,Gaussian,0.06772229,5,KMeans,0.05851859,0.9907963,0.1
566,Letter Recognition,944022919.7952232,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.1
567,KDD-Cup99 HTTP,1056499273.659951,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.1
568,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722307,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.1
569,,,,,,,,,
570,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
571,Thyroid Disease,152954312.2170805,KMeans,0.22317597,1,KMeans,0.05851859,0.9907963,0.2
572,Pen-Based Recognition of Handwritten Text,209547921.42675012,KMeans,0.88648649,2,KMeans,0.05851859,0.9907963,0.2
573,Landsat Satellite,245899553.96336424,Linear,0.71794872,3,KMeans,0.05851859,0.9907963,0.2
574,Speech Accent Data,246990899.48185897,Linear,0.11764706,4,KMeans,0.05851859,0.9907963,0.2
575,Object Images,254886355.22530383,Gaussian,0.06772229,5,KMeans,0.05851859,0.9907963,0.2
576,Letter Recognition,944022919.7952232,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.2
577,KDD-Cup99 HTTP,1056499273.659951,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.2
578,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722307,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.2
579,,,,,,,,,
580,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
581,Thyroid Disease,152954312.21708068,KMeans,0.22317597,1,KMeans,0.05851859,0.9907963,0.30000000000000004
582,Pen-Based Recognition of Handwritten Text,209547921.42675027,KMeans,0.88648649,2,KMeans,0.05851859,0.9907963,0.30000000000000004
583,Landsat Satellite,245899553.96336442,Linear,0.71794872,3,KMeans,0.05851859,0.9907963,0.30000000000000004
584,Speech Accent Data,246990899.48185915,Linear,0.11764706,4,KMeans,0.05851859,0.9907963,0.30000000000000004
585,Object Images,254076922.50389573,Gaussian,0.06772229,5,KMeans,0.05851859,0.9907963,0.30000000000000004
586,Letter Recognition,944022919.7952231,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.30000000000000004
587,KDD-Cup99 HTTP,1056499273.6599511,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.30000000000000004
588,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722306,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.30000000000000004
589,,,,,,,,,
590,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
591,Thyroid Disease,152954312.21708417,KMeans,0.22317597,1,KMeans,0.05851859,0.9907963,0.4
592,Pen-Based Recognition of Handwritten Text,209547921.42675304,KMeans,0.88648649,2,KMeans,0.05851859,0.9907963,0.4
593,Landsat Satellite,245899553.96374428,Linear,0.71794872,3,KMeans,0.05851859,0.9907963,0.4
594,Speech Accent Data,246990899.4825995,Linear,0.11764706,4,KMeans,0.05851859,0.9907963,0.4
595,Object Images,252688540.94994265,Gaussian,0.06772229,5,KMeans,0.05851859,0.9907963,0.4
596,Letter Recognition,944022919.7952209,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.4
597,KDD-Cup99 HTTP,1056499273.6599503,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.4
598,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722285,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.4
599,,,,,,,,,
600,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
601,Thyroid Disease,152954312.21656853,KMeans,0.22317597,1,KMeans,0.05851859,0.9907963,0.5
602,Pen-Based Recognition of Handwritten Text,209547921.42355728,KMeans,0.88648649,2,KMeans,0.05851859,0.9907963,0.5
603,Landsat Satellite,245899640.41153955,Linear,0.71794872,3,KMeans,0.05851859,0.9907963,0.5
604,Speech Accent Data,246991197.14598933,Linear,0.11764706,4,KMeans,0.05851859,0.9907963,0.5
605,Object Images,250444751.6673408,Gaussian,0.06772229,5,KMeans,0.05851859,0.9907963,0.5
606,Letter Recognition,944022919.7950828,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.5
607,KDD-Cup99 HTTP,1056499273.6598096,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.5
608,Pen-Based Recognition of Handwritten Text (Local),1065144296.4720838,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.5
609,,,,,,,,,
610,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
611,Thyroid Disease,152954311.8624817,KMeans,0.22317597,1,KMeans,0.05851859,0.9907963,0.6000000000000001
612,Pen-Based Recognition of Handwritten Text,209547919.24011546,KMeans,0.88648649,2,KMeans,0.05851859,0.9907963,0.6000000000000001
613,Object Images,245796990.6082635,Gaussian,0.06772229,3,KMeans,0.05851859,0.9907963,0.6000000000000001
614,Landsat Satellite,245981471.52723202,Linear,0.71794872,4,KMeans,0.05851859,0.9907963,0.6000000000000001
615,Speech Accent Data,247402299.09343982,Linear,0.11764706,5,KMeans,0.05851859,0.9907963,0.6000000000000001
616,Letter Recognition,944022919.7054112,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.6000000000000001
617,KDD-Cup99 HTTP,1056499273.5657592,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.6000000000000001
618,Pen-Based Recognition of Handwritten Text (Local),1065144296.3776944,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.6000000000000001
619,,,,,,,,,
620,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
621,Thyroid Disease,152954312.20396626,KMeans,0.22317597,1,KMeans,0.05851859,0.9907963,0.7000000000000001
622,Pen-Based Recognition of Handwritten Text,209547921.3437066,KMeans,0.88648649,2,KMeans,0.05851859,0.9907963,0.7000000000000001
623,Object Images,237421774.7785575,Gaussian,0.06772229,3,KMeans,0.05851859,0.9907963,0.7000000000000001
624,Landsat Satellite,245916562.3003948,Linear,0.71794872,4,KMeans,0.05851859,0.9907963,0.7000000000000001
625,Speech Accent Data,247196283.45986122,Linear,0.11764706,5,KMeans,0.05851859,0.9907963,0.7000000000000001
626,Letter Recognition,944022919.7919091,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.7000000000000001
627,KDD-Cup99 HTTP,1056499273.6564792,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.7000000000000001
628,Pen-Based Recognition of Handwritten Text (Local),1065144296.4687423,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.7000000000000001
629,,,,,,,,,
630,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
631,Thyroid Disease,152954312.2121482,KMeans,0.22317597,1,KMeans,0.05851859,0.9907963,0.8
632,Pen-Based Recognition of Handwritten Text,209547921.39161867,KMeans,0.88648649,2,KMeans,0.05851859,0.9907963,0.8
633,Object Images,221282429.47235414,Gaussian,0.06772229,3,KMeans,0.05851859,0.9907963,0.8
634,Landsat Satellite,245923170.18533677,Linear,0.71794872,4,KMeans,0.05851859,0.9907963,0.8
635,Speech Accent Data,247286052.30786735,Linear,0.11764706,5,KMeans,0.05851859,0.9907963,0.8
636,Letter Recognition,944022919.7939906,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.8
637,KDD-Cup99 HTTP,1056499273.6586621,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.8
638,Pen-Based Recognition of Handwritten Text (Local),1065144296.470933,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.8
639,,,,,,,,,
640,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
641,Thyroid Disease,152954312.21570975,KMeans,0.22317597,1,KMeans,0.05851859,0.9907963,0.9
642,Object Images,188600283.88876355,Gaussian,0.06772229,2,Gaussian,0.06772229,1.0,0.9
643,Pen-Based Recognition of Handwritten Text,209547921.41057152,KMeans,0.88648649,3,KMeans,0.05851859,0.9907963,0.9
644,Landsat Satellite,245920179.35535055,Linear,0.71794872,4,KMeans,0.05851859,0.9907963,0.9
645,Speech Accent Data,247252387.94139463,Linear,0.11764706,5,KMeans,0.05851859,0.9907963,0.9
646,Letter Recognition,944022919.7948952,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.9
647,KDD-Cup99 HTTP,1056499273.6596115,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.9
648,Pen-Based Recognition of Handwritten Text (Local),1065144296.4718852,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.9
649,,,,,,,,,
650,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
651,Object Images,119604643.13984416,Gaussian,0.06772229,1,Gaussian,0.06772229,1.0,1.0
652,Thyroid Disease,152954312.21665442,KMeans,0.22317597,2,Gaussian,0.06772229,1.0,1.0
653,Pen-Based Recognition of Handwritten Text,209547921.41874716,KMeans,0.88648649,3,KMeans,0.05851859,0.9907963,1.0
654,Landsat Satellite,245912730.617576,Linear,0.71794872,4,KMeans,0.05851859,0.9907963,1.0
655,Speech Accent Data,247137494.13250494,Linear,0.11764706,5,KMeans,0.05851859,0.9907963,1.0
656,Letter Recognition,944022919.795142,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,1.0
657,KDD-Cup99 HTTP,1056499273.6598703,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,1.0
658,Pen-Based Recognition of Handwritten Text (Local),1065144296.472145,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,1.0
659,,,,,,,,,
660,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
661,Object Images,119604643.13984416,Gaussian,0.06772229,1,Gaussian,0.04856512,0.93091806,0.0
662,Thyroid Disease,152954312.21665442,KMeans,0.22317597,2,Gaussian,0.04856512,0.93091806,0.0
663,Pen-Based Recognition of Handwritten Text,209547921.41874716,KMeans,0.88648649,3,KMeans,0.05384615,0.93619909,0.0
664,Landsat Satellite,245912730.617576,Linear,0.71794872,4,KMeans,0.05384615,0.93619909,0.0
665,Speech Accent Data,247137494.13250494,Linear,0.11764706,5,KMeans,0.05384615,0.93619909,0.0
666,Letter Recognition,944022919.795142,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.0
667,KDD-Cup99 HTTP,1056499273.6598703,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.0
668,Pen-Based Recognition of Handwritten Text (Local),1065144296.472145,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.0
669,,,,,,,,,
670,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
671,Object Images,119604643.13855696,Gaussian,0.06772229,1,Gaussian,0.04856512,0.93091806,0.1
672,Thyroid Disease,152954312.21339568,KMeans,0.22317597,2,Gaussian,0.04856512,0.93091806,0.1
673,Pen-Based Recognition of Handwritten Text,209547921.3586848,KMeans,0.88648649,3,KMeans,0.05384615,0.93619909,0.1
674,Landsat Satellite,246098351.8284384,Linear,0.71794872,4,KMeans,0.05384615,0.93619909,0.1
675,Speech Accent Data,246143890.04129142,Linear,0.11764706,5,KMeans,0.05384615,0.93619909,0.1
676,Letter Recognition,944022919.794588,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.1
677,KDD-Cup99 HTTP,1056499273.6592914,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.1
678,Pen-Based Recognition of Handwritten Text (Local),1065144296.4715632,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.1
679,,,,,,,,,
680,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
681,Object Images,119604643.13997556,Gaussian,0.06772229,1,Gaussian,0.04856512,0.93091806,0.2
682,Thyroid Disease,152954312.21698704,KMeans,0.22317597,2,Gaussian,0.04856512,0.93091806,0.2
683,Pen-Based Recognition of Handwritten Text,209547921.42483902,KMeans,0.88648649,3,KMeans,0.05384615,0.93619909,0.2
684,Speech Accent Data,243597698.9017937,Linear,0.11764706,4,KMeans,0.05384615,0.93619909,0.2
685,Landsat Satellite,245990931.24719134,Linear,0.71794872,5,KMeans,0.05384615,0.93619909,0.2
686,Letter Recognition,944022919.7951996,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.2
687,KDD-Cup99 HTTP,1056499273.6599295,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.2
688,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722064,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.2
689,,,,,,,,,
690,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
691,Object Images,119604643.14001527,Gaussian,0.06772229,1,Gaussian,0.04856512,0.93091806,0.30000000000000004
692,Thyroid Disease,152954312.21708816,KMeans,0.22317597,2,Gaussian,0.04856512,0.93091806,0.30000000000000004
693,Pen-Based Recognition of Handwritten Text,209547921.42673483,KMeans,0.88648649,3,KMeans,0.05384615,0.93619909,0.30000000000000004
694,Speech Accent Data,239397701.74128783,Linear,0.11764706,4,KMeans,0.05384615,0.93619909,0.30000000000000004
695,Landsat Satellite,245938515.7363748,Linear,0.71794872,5,KMeans,0.05384615,0.93619909,0.30000000000000004
696,Letter Recognition,944022919.7952176,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.30000000000000004
697,KDD-Cup99 HTTP,1056499273.6599473,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.30000000000000004
698,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722251,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.30000000000000004
699,,,,,,,,,
700,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
701,Object Images,119604643.1400161,Gaussian,0.06772229,1,Gaussian,0.04856512,0.93091806,0.4
702,Thyroid Disease,152954312.2170894,KMeans,0.22317597,2,Gaussian,0.04856512,0.93091806,0.4
703,Pen-Based Recognition of Handwritten Text,209547921.42675507,KMeans,0.88648649,3,KMeans,0.05384615,0.93619909,0.4
704,Speech Accent Data,232118412.19132495,Linear,0.11764706,4,KMeans,0.05384615,0.93619909,0.4
705,Landsat Satellite,246021224.03903383,Linear,0.71794872,5,KMeans,0.05384615,0.93619909,0.4
706,Letter Recognition,944022919.795217,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.4
707,KDD-Cup99 HTTP,1056499273.6599472,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.4
708,Pen-Based Recognition of Handwritten Text (Local),1065144296.472225,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.4
709,,,,,,,,,
710,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
711,Object Images,119604643.14001665,Gaussian,0.06772229,1,Gaussian,0.04856512,0.93091806,0.5
712,Thyroid Disease,152954312.21709022,KMeans,0.22317597,2,Gaussian,0.04856512,0.93091806,0.5
713,Pen-Based Recognition of Handwritten Text,209547921.4267584,KMeans,0.88648649,3,KMeans,0.05384615,0.93619909,0.5
714,Speech Accent Data,219379655.96220136,Linear,0.11764706,4,KMeans,0.05384615,0.93619909,0.5
715,Landsat Satellite,245971636.71899977,Linear,0.71794872,5,KMeans,0.05384615,0.93619909,0.5
716,Letter Recognition,944022919.7952166,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.5
717,KDD-Cup99 HTTP,1056499273.6599469,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.5
718,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722247,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.5
719,,,,,,,,,
720,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
721,Object Images,119604643.14001724,Gaussian,0.06772229,1,Gaussian,0.04856512,0.93091806,0.6000000000000001
722,Thyroid Disease,152954312.2170909,KMeans,0.22317597,2,Gaussian,0.04856512,0.93091806,0.6000000000000001
723,Speech Accent Data,196449894.75138617,Linear,0.11764706,3,Gaussian,0.04856512,0.93091806,0.6000000000000001
724,Pen-Based Recognition of Handwritten Text,209547921.42675924,KMeans,0.88648649,4,KMeans,0.05384615,0.93619909,0.6000000000000001
725,Landsat Satellite,245978845.16763574,Linear,0.71794872,5,KMeans,0.05384615,0.93619909,0.6000000000000001
726,Letter Recognition,944022919.7952161,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.6000000000000001
727,KDD-Cup99 HTTP,1056499273.6599467,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.6000000000000001
728,Pen-Based Recognition of Handwritten Text (Local),1065144296.472224,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.6000000000000001
729,,,,,,,,,
730,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
731,Object Images,119604643.14001787,Gaussian,0.06772229,1,Gaussian,0.04856512,0.93091806,0.7000000000000001
732,Thyroid Disease,152954312.21709162,KMeans,0.22317597,2,Gaussian,0.04856512,0.93091806,0.7000000000000001
733,Speech Accent Data,153647673.8245301,Linear,0.11764706,3,Gaussian,0.04856512,0.93091806,0.7000000000000001
734,Pen-Based Recognition of Handwritten Text,209547921.42675996,KMeans,0.88648649,4,KMeans,0.05384615,0.93619909,0.7000000000000001
735,Landsat Satellite,245972657.6703038,Linear,0.71794872,5,KMeans,0.05384615,0.93619909,0.7000000000000001
736,Letter Recognition,944022919.7952156,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.7000000000000001
737,KDD-Cup99 HTTP,1056499273.6599464,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.7000000000000001
738,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722235,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.7000000000000001
739,,,,,,,,,
740,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
741,Speech Accent Data,70489073.16663861,Linear,0.11764706,1,Linear,0.11764706,1.0,0.8
742,Object Images,119604643.14001866,Gaussian,0.06772229,2,Gaussian,0.04856512,0.93091806,0.8
743,Thyroid Disease,152954312.21709222,KMeans,0.22317597,3,Gaussian,0.04856512,0.93091806,0.8
744,Pen-Based Recognition of Handwritten Text,209547921.4267611,KMeans,0.88648649,4,KMeans,0.05384615,0.93619909,0.8
745,Landsat Satellite,246038863.71770552,Linear,0.71794872,5,KMeans,0.05384615,0.93619909,0.8
746,Letter Recognition,944022919.7952144,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.8
747,KDD-Cup99 HTTP,1056499273.6599462,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.8
748,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722226,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.8
749,,,,,,,,,
750,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
751,Speech Accent Data,97907093.16559291,Linear,0.11764706,1,Linear,0.11764706,1.0,0.9
752,Object Images,119604643.14001893,Gaussian,0.06772229,2,Gaussian,0.04856512,0.93091806,0.9
753,Thyroid Disease,152954312.2170928,KMeans,0.22317597,3,Gaussian,0.04856512,0.93091806,0.9
754,Pen-Based Recognition of Handwritten Text,209547921.42676115,KMeans,0.88648649,4,KMeans,0.05384615,0.93619909,0.9
755,Landsat Satellite,245956269.18157476,Linear,0.71794872,5,KMeans,0.05384615,0.93619909,0.9
756,Letter Recognition,944022919.7952147,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.9
757,KDD-Cup99 HTTP,1056499273.659946,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.9
758,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722226,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.9
759,,,,,,,,,
760,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
761,Object Images,119604643.140019,Gaussian,0.06772229,1,Gaussian,0.04856512,0.93091806,1.0
762,Thyroid Disease,152954312.21709257,KMeans,0.22317597,2,Gaussian,0.04856512,0.93091806,1.0
763,Pen-Based Recognition of Handwritten Text,209547921.4267617,KMeans,0.88648649,3,KMeans,0.05384615,0.93619909,1.0
764,Landsat Satellite,246020631.73679143,Linear,0.71794872,4,KMeans,0.05384615,0.93619909,1.0
765,Speech Accent Data,453410110.9780807,Linear,0.11764706,5,KMeans,0.05384615,0.93619909,1.0
766,Letter Recognition,944022919.7952142,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,1.0
767,KDD-Cup99 HTTP,1056499273.6599462,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,1.0
768,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722223,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,1.0
769,,,,,,,,,
770,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
771,Object Images,119604643.140019,Gaussian,0.06772229,1,Gaussian,0.77934272,0.89285623,0.0
772,Thyroid Disease,152954312.21709257,KMeans,0.22317597,2,Gaussian,0.77934272,0.89285623,0.0
773,Pen-Based Recognition of Handwritten Text,209547921.4267617,KMeans,0.88648649,3,KMeans,0.88648649,1.0,0.0
774,Landsat Satellite,246020631.73679143,Linear,0.71794872,4,KMeans,0.88648649,1.0,0.0
775,Speech Accent Data,453410110.9780807,Linear,0.11764706,5,KMeans,0.88648649,1.0,0.0
776,Letter Recognition,944022919.7952142,KMeans,0.44545455,6,KMeans,0.88648649,1.0,0.0
777,KDD-Cup99 HTTP,1056499273.6599462,RPCA,0.93849658,7,KMeans,0.88648649,1.0,0.0
778,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722223,KMeans,0.52631579,8,KMeans,0.88648649,1.0,0.0
779,,,,,,,,,
780,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
781,Object Images,119604643.14001906,Gaussian,0.06772229,1,Gaussian,0.77934272,0.89285623,0.1
782,Thyroid Disease,152954312.2170928,KMeans,0.22317597,2,Gaussian,0.77934272,0.89285623,0.1
783,Pen-Based Recognition of Handwritten Text,204743121.10474783,KMeans,0.88648649,3,KMeans,0.88648649,1.0,0.1
784,Landsat Satellite,245961154.2261252,Linear,0.71794872,4,KMeans,0.88648649,1.0,0.1
785,Speech Accent Data,453410110.97808087,Linear,0.11764706,5,KMeans,0.88648649,1.0,0.1
786,Letter Recognition,944022919.7952143,KMeans,0.44545455,6,KMeans,0.88648649,1.0,0.1
787,KDD-Cup99 HTTP,1056499273.6599461,RPCA,0.93849658,7,KMeans,0.88648649,1.0,0.1
788,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722224,KMeans,0.52631579,8,KMeans,0.88648649,1.0,0.1
789,,,,,,,,,
790,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
791,Object Images,119604643.14001958,Gaussian,0.06772229,1,Gaussian,0.77934272,0.89285623,0.2
792,Thyroid Disease,152954312.21709323,KMeans,0.22317597,2,Gaussian,0.77934272,0.89285623,0.2
793,Pen-Based Recognition of Handwritten Text,194172560.3963185,KMeans,0.88648649,3,KMeans,0.88648649,1.0,0.2
794,Landsat Satellite,246000022.34583968,Linear,0.71794872,4,KMeans,0.88648649,1.0,0.2
795,Speech Accent Data,453410110.9780803,Linear,0.11764706,5,KMeans,0.88648649,1.0,0.2
796,Letter Recognition,944022919.7952135,KMeans,0.44545455,6,KMeans,0.88648649,1.0,0.2
797,KDD-Cup99 HTTP,1056499273.659946,RPCA,0.93849658,7,KMeans,0.88648649,1.0,0.2
798,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722219,KMeans,0.52631579,8,KMeans,0.88648649,1.0,0.2
799,,,,,,,,,
800,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
801,Object Images,119604643.14002043,Gaussian,0.06772229,1,Gaussian,0.77934272,0.89285623,0.30000000000000004
802,Thyroid Disease,152954312.21709394,KMeans,0.22317597,2,Gaussian,0.77934272,0.89285623,0.30000000000000004
803,Pen-Based Recognition of Handwritten Text,175145551.12114543,KMeans,0.88648649,3,KMeans,0.88648649,1.0,0.30000000000000004
804,Landsat Satellite,246037605.6064193,Linear,0.71794872,4,KMeans,0.88648649,1.0,0.30000000000000004
805,Speech Accent Data,453410110.9780793,Linear,0.11764706,5,KMeans,0.88648649,1.0,0.30000000000000004
806,Letter Recognition,944022919.7952123,KMeans,0.44545455,6,KMeans,0.88648649,1.0,0.30000000000000004
807,KDD-Cup99 HTTP,1056499273.6599457,RPCA,0.93849658,7,KMeans,0.88648649,1.0,0.30000000000000004
808,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722209,KMeans,0.52631579,8,KMeans,0.88648649,1.0,0.30000000000000004
809,,,,,,,,,
810,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
811,Object Images,119604643.14002122,Gaussian,0.06772229,1,Gaussian,0.77934272,0.89285623,0.4
812,Pen-Based Recognition of Handwritten Text,142165401.71084422,KMeans,0.88648649,2,Gaussian,0.77934272,0.89285623,0.4
813,Thyroid Disease,152954312.21709496,KMeans,0.22317597,3,KMeans,0.88648649,1.0,0.4
814,Landsat Satellite,245991447.94568723,Linear,0.71794872,4,KMeans,0.88648649,1.0,0.4
815,Speech Accent Data,453410110.9780787,Linear,0.11764706,5,KMeans,0.88648649,1.0,0.4
816,Letter Recognition,944022919.7952118,KMeans,0.44545455,6,KMeans,0.88648649,1.0,0.4
817,KDD-Cup99 HTTP,1056499273.6599452,RPCA,0.93849658,7,KMeans,0.88648649,1.0,0.4
818,Pen-Based Recognition of Handwritten Text (Local),1065144296.4722202,KMeans,0.52631579,8,KMeans,0.88648649,1.0,0.4
819,,,,,,,,,
820,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
821,Pen-Based Recognition of Handwritten Text,84450140.24281669,KMeans,0.88648649,1,KMeans,0.88648649,1.0,0.5
822,Object Images,119604643.14002186,Gaussian,0.06772229,2,Gaussian,0.77934272,0.89285623,0.5
823,Thyroid Disease,152954312.2170958,KMeans,0.22317597,3,KMeans,0.88648649,1.0,0.5
