,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy,Change
545,Breast Cancer Diagnostic,80593.56999377208,KMeans,0.83333333,5,KMeans,0.22317597,1.0,1.0
546,Letter Recognition,244053.13377740275,KMeans,0.44545455,6,KMeans,0.22317597,1.0,1.0
547,KDD-Cup99 HTTP,315641.06798939785,RPCA,0.93849658,7,KMeans,0.22317597,1.0,1.0
548,Pen-Based Recognition of Handwritten Text (Local),317563.1805079528,KMeans,0.52631579,8,KMeans,0.22317597,1.0,1.0
549,,,,,,,,,
550,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
551,Speech Accent Data,1904.6150919871695,Linear,0.11764706,1,Linear,0.0663518,0.99862951,0.0
552,Landsat Satellite,2149.81508679118,Linear,0.71794872,2,Linear,0.0663518,0.99862951,0.0
553,Pen-Based Recognition of Handwritten Text,11154.474576880437,KMeans,0.88648649,3,Linear,0.0663518,0.99862951,0.0
554,Thyroid Disease,23750.59803737795,KMeans,0.22317597,4,KMeans,0.05851859,0.9907963,0.0
555,Breast Cancer Diagnostic,56857.38576214379,KMeans,0.83333333,5,KMeans,0.05851859,0.9907963,0.0
556,Letter Recognition,267792.5571513956,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.0
557,KDD-Cup99 HTTP,291900.8588354101,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.0
558,Pen-Based Recognition of Handwritten Text (Local),293818.94643160555,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.0
559,,,,,,,,,
560,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
561,Speech Accent Data,1858.8254871181941,Linear,0.11764706,1,Linear,0.0663518,0.99862951,0.1
562,Landsat Satellite,2104.0254819222046,Linear,0.71794872,2,Linear,0.0663518,0.99862951,0.1
563,Pen-Based Recognition of Handwritten Text,11200.264181749413,KMeans,0.88648649,3,Linear,0.0663518,0.99862951,0.1
564,Thyroid Disease,23796.387642246922,KMeans,0.22317597,4,KMeans,0.05851859,0.9907963,0.1
565,Breast Cancer Diagnostic,56811.59615727482,KMeans,0.83333333,5,KMeans,0.05851859,0.9907963,0.1
566,Letter Recognition,267838.3467562646,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.1
567,KDD-Cup99 HTTP,291855.06923054106,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.1
568,Pen-Based Recognition of Handwritten Text (Local),293773.1568267365,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.1
569,,,,,,,,,
570,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
571,Speech Accent Data,1758.0883564064484,Linear,0.11764706,1,Linear,0.0663518,0.99862951,0.2
572,Landsat Satellite,2003.2883512104586,Linear,0.71794872,2,Linear,0.0663518,0.99862951,0.2
573,Pen-Based Recognition of Handwritten Text,11301.001312461158,KMeans,0.88648649,3,Linear,0.0663518,0.99862951,0.2
574,Thyroid Disease,23897.12477295867,KMeans,0.22317597,4,KMeans,0.05851859,0.9907963,0.2
575,Breast Cancer Diagnostic,56710.85902656307,KMeans,0.83333333,5,KMeans,0.05851859,0.9907963,0.2
576,Letter Recognition,267939.08388697635,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.2
577,KDD-Cup99 HTTP,291754.33209982933,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.2
578,Pen-Based Recognition of Handwritten Text (Local),293672.4196960248,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.2
579,,,,,,,,,
580,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
581,Speech Accent Data,1576.7615211253055,Linear,0.11764706,1,Linear,0.0663518,0.99862951,0.30000000000000004
582,Landsat Satellite,1821.9615159293157,Linear,0.71794872,2,Linear,0.0663518,0.99862951,0.30000000000000004
583,Pen-Based Recognition of Handwritten Text,11482.3281477423,KMeans,0.88648649,3,Linear,0.0663518,0.99862951,0.30000000000000004
584,Thyroid Disease,24078.45160823981,KMeans,0.22317597,4,KMeans,0.05851859,0.9907963,0.30000000000000004
585,Breast Cancer Diagnostic,56529.53219128193,KMeans,0.83333333,5,KMeans,0.05851859,0.9907963,0.30000000000000004
586,Letter Recognition,268120.4107222575,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.30000000000000004
587,KDD-Cup99 HTTP,291573.0052645482,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.30000000000000004
588,Pen-Based Recognition of Handwritten Text (Local),293491.09286074364,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.30000000000000004
589,,,,,,,,,
590,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
591,Speech Accent Data,1262.4616733046582,Linear,0.11764706,1,Linear,0.0663518,0.99862951,0.4
592,Landsat Satellite,1507.6616681086684,Linear,0.71794872,2,Linear,0.0663518,0.99862951,0.4
593,Pen-Based Recognition of Handwritten Text,11796.627995562949,KMeans,0.88648649,3,Linear,0.0663518,0.99862951,0.4
594,Thyroid Disease,24392.751456060458,KMeans,0.22317597,4,KMeans,0.05851859,0.9907963,0.4
595,Breast Cancer Diagnostic,56215.232343461284,KMeans,0.83333333,5,KMeans,0.05851859,0.9907963,0.4
596,Letter Recognition,268434.7105700781,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.4
597,KDD-Cup99 HTTP,291258.7054167276,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.4
598,Pen-Based Recognition of Handwritten Text (Local),293176.79301292304,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.4
599,,,,,,,,,
600,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
601,Speech Accent Data,712.4369396185253,Linear,0.11764706,1,Linear,0.0663518,0.99862951,0.5
602,Landsat Satellite,957.6369344225357,Linear,0.71794872,2,Linear,0.0663518,0.99862951,0.5
603,Pen-Based Recognition of Handwritten Text,12346.652729249081,KMeans,0.88648649,3,Linear,0.0663518,0.99862951,0.5
604,Thyroid Disease,24942.776189746593,KMeans,0.22317597,4,KMeans,0.05851859,0.9907963,0.5
605,Breast Cancer Diagnostic,55665.20760977515,KMeans,0.83333333,5,KMeans,0.05851859,0.9907963,0.5
606,Letter Recognition,268984.7353037643,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.5
607,KDD-Cup99 HTTP,290708.6806830414,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.5
608,Pen-Based Recognition of Handwritten Text (Local),292626.76827923686,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.5
609,,,,,,,,,
610,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
611,Landsat Satellite,43.58224959760627,Linear,0.71794872,1,Linear,0.0663518,0.99862951,0.6000000000000001
612,Speech Accent Data,283.97154204719294,Linear,0.11764706,2,Linear,0.0663518,0.99862951,0.6000000000000001
613,Pen-Based Recognition of Handwritten Text,13336.69724988412,KMeans,0.88648649,3,Linear,0.0663518,0.99862951,0.6000000000000001
614,Thyroid Disease,25932.82071038163,KMeans,0.22317597,4,KMeans,0.05851859,0.9907963,0.6000000000000001
615,Breast Cancer Diagnostic,54675.163089140115,KMeans,0.83333333,5,KMeans,0.05851859,0.9907963,0.6000000000000001
616,Letter Recognition,269974.77982439933,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.6000000000000001
617,KDD-Cup99 HTTP,289718.63616240636,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.6000000000000001
618,Pen-Based Recognition of Handwritten Text (Local),291636.7237586018,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.6000000000000001
619,,,,,,,,,
620,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
621,Landsat Satellite,1891.6653547830128,Linear,0.71794872,1,Linear,0.0663518,0.99862951,0.7000000000000001
622,Speech Accent Data,2132.0546472325996,Linear,0.11764706,2,Linear,0.0663518,0.99862951,0.7000000000000001
623,Pen-Based Recognition of Handwritten Text,15184.780355069526,KMeans,0.88648649,3,Linear,0.0663518,0.99862951,0.7000000000000001
624,Thyroid Disease,27780.90381556704,KMeans,0.22317597,4,KMeans,0.05851859,0.9907963,0.7000000000000001
625,Breast Cancer Diagnostic,52827.0799839547,KMeans,0.83333333,5,KMeans,0.05851859,0.9907963,0.7000000000000001
626,Letter Recognition,271822.8629295847,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.7000000000000001
627,KDD-Cup99 HTTP,287870.553057221,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.7000000000000001
628,Pen-Based Recognition of Handwritten Text (Local),289788.64065341646,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.7000000000000001
629,,,,,,,,,
630,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
631,Landsat Satellite,5482.226816286088,Linear,0.71794872,1,Linear,0.0663518,0.99862951,0.8
632,Speech Accent Data,5722.616108735674,Linear,0.11764706,2,Linear,0.0663518,0.99862951,0.8
633,Pen-Based Recognition of Handwritten Text,18775.3418165726,KMeans,0.88648649,3,Linear,0.0663518,0.99862951,0.8
634,Thyroid Disease,31371.465277070114,KMeans,0.22317597,4,KMeans,0.05851859,0.9907963,0.8
635,Breast Cancer Diagnostic,49236.51852245163,KMeans,0.83333333,5,KMeans,0.05851859,0.9907963,0.8
636,Letter Recognition,275413.4243910878,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963,0.8
637,KDD-Cup99 HTTP,284279.9915957179,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963,0.8
638,Pen-Based Recognition of Handwritten Text (Local),286198.07919191336,KMeans,0.52631579,8,KMeans,0.05851859,0.9907963,0.8
639,,,,,,,,,
640,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
641,Landsat Satellite,12753.113775829817,Linear,0.71794872,1,Linear,0.0663518,0.99862951,0.9
642,Speech Accent Data,12993.503068279404,Linear,0.11764706,2,Linear,0.0663518,0.99862951,0.9
643,Pen-Based Recognition of Handwritten Text,26046.22877611633,KMeans,0.88648649,3,Linear,0.0663518,0.99862951,0.9
644,Thyroid Disease,38642.35223661384,KMeans,0.22317597,4,KMeans,0.05851859,0.9907963,0.9
645,Breast Cancer Diagnostic,41965.6315629079,KMeans,0.83333333,5,KMeans,0.05851859,0.9907963,0.9
646,KDD-Cup99 HTTP,277009.10463617416,RPCA,0.93849658,6,KMeans,0.05851859,0.9907963,0.9
647,Pen-Based Recognition of Handwritten Text (Local),278927.1922323696,KMeans,0.52631579,7,KMeans,0.05851859,0.9907963,0.9
648,Letter Recognition,282684.3113506315,KMeans,0.44545455,8,KMeans,0.05851859,0.9907963,0.9
649,,,,,,,,,
650,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1,
651,Breast Cancer Diagnostic,26615.98131498225,KMeans,0.83333333,1,KMeans,0.05851859,0.9907963,1.0
652,Landsat Satellite,28102.764023755466,Linear,0.71794872,2,KMeans,0.05851859,0.9907963,1.0
653,Speech Accent Data,28343.15331620505,Linear,0.11764706,3,Linear,0.0663518,0.99862951,1.0
654,Pen-Based Recognition of Handwritten Text,41395.87902404198,KMeans,0.88648649,4,KMeans,0.05851859,0.9907963,1.0
655,Thyroid Disease,53992.00248453949,KMeans,0.22317597,5,KMeans,0.05851859,0.9907963,1.0
656,KDD-Cup99 HTTP,261659.45438824847,RPCA,0.93849658,6,KMeans,0.05851859,0.9907963,1.0
657,Pen-Based Recognition of Handwritten Text (Local),263577.54198444396,KMeans,0.52631579,7,KMeans,0.05851859,0.9907963,1.0
658,Letter Recognition,298033.9615985572,KMeans,0.44545455,8,KMeans,0.05851859,0.9907963,1.0
659,,,,,,,,,
660,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
661,Landsat Satellite,245.1999948040103,Linear,0.71794872,1,Linear,0.11764706,1.0,0.0
662,Pen-Based Recognition of Handwritten Text,13052.725707836928,KMeans,0.88648649,2,KMeans,0.05384615,0.93619909,0.0
663,Thyroid Disease,25648.84916833444,KMeans,0.22317597,3,KMeans,0.05384615,0.93619909,0.0
664,Object Images,28343.15331620505,Gaussian,0.06772229,4,KMeans,0.05384615,0.93619909,0.0
665,Breast Cancer Diagnostic,54952.77067015663,KMeans,0.83333333,5,KMeans,0.05384615,0.93619909,0.0
666,Letter Recognition,269690.8082823521,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.0
667,KDD-Cup99 HTTP,289996.24374342285,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.0
668,Pen-Based Recognition of Handwritten Text (Local),291914.3313396183,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.0
669,,,,,,,,,
670,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
671,Landsat Satellite,9.267078787851993,Linear,0.71794872,1,Linear,0.11764706,1.0,0.1
672,Pen-Based Recognition of Handwritten Text,13288.658623853085,KMeans,0.88648649,2,KMeans,0.05384615,0.93619909,0.1
673,Thyroid Disease,25884.782084350598,KMeans,0.22317597,3,KMeans,0.05384615,0.93619909,0.1
674,Object Images,28107.220400188893,Gaussian,0.06772229,4,KMeans,0.05384615,0.93619909,0.1
675,Breast Cancer Diagnostic,54716.83775414047,KMeans,0.83333333,5,KMeans,0.05384615,0.93619909,0.1
676,Letter Recognition,269926.74119836825,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.1
677,KDD-Cup99 HTTP,289760.3108274067,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.1
678,Pen-Based Recognition of Handwritten Text (Local),291678.39842360216,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.1
679,,,,,,,,,
680,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
681,Landsat Satellite,514.59603880212,Linear,0.71794872,1,Linear,0.11764706,1.0,0.2
682,Pen-Based Recognition of Handwritten Text,13807.711039088636,KMeans,0.88648649,2,KMeans,0.05384615,0.93619909,0.2
683,Thyroid Disease,26403.834499586144,KMeans,0.22317597,3,KMeans,0.05384615,0.93619909,0.2
684,Object Images,27588.167984953347,Gaussian,0.06772229,4,KMeans,0.05384615,0.93619909,0.2
685,Breast Cancer Diagnostic,54197.78533890492,KMeans,0.83333333,5,KMeans,0.05384615,0.93619909,0.2
686,Letter Recognition,270445.7936136038,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.2
687,KDD-Cup99 HTTP,289241.25841217116,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.2
688,Pen-Based Recognition of Handwritten Text (Local),291159.3460083666,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.2
689,,,,,,,,,
690,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
691,Landsat Satellite,1448.8903862261072,Linear,0.71794872,1,Linear,0.11764706,1.0,0.30000000000000004
692,Pen-Based Recognition of Handwritten Text,14742.005386512623,KMeans,0.88648649,2,KMeans,0.05384615,0.93619909,0.30000000000000004
693,Object Images,26653.87363752936,Gaussian,0.06772229,3,Gaussian,0.04856512,0.93091806,0.30000000000000004
694,Thyroid Disease,27338.12884701013,KMeans,0.22317597,4,KMeans,0.05384615,0.93619909,0.30000000000000004
695,Breast Cancer Diagnostic,53263.49099148093,KMeans,0.83333333,5,KMeans,0.05384615,0.93619909,0.30000000000000004
696,Letter Recognition,271380.0879610278,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.30000000000000004
697,KDD-Cup99 HTTP,288306.96406474715,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.30000000000000004
698,Pen-Based Recognition of Handwritten Text (Local),290225.0516609426,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.30000000000000004
699,,,,,,,,,
700,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
701,Landsat Satellite,3068.3339217610187,Linear,0.71794872,1,Linear,0.11764706,1.0,0.4
702,Pen-Based Recognition of Handwritten Text,16361.448922047533,KMeans,0.88648649,2,KMeans,0.05384615,0.93619909,0.4
703,Object Images,25034.430101994447,Gaussian,0.06772229,3,Gaussian,0.04856512,0.93091806,0.4
704,Thyroid Disease,28957.572382545044,KMeans,0.22317597,4,KMeans,0.05384615,0.93619909,0.4
705,Breast Cancer Diagnostic,51644.04745594603,KMeans,0.83333333,5,KMeans,0.05384615,0.93619909,0.4
706,Letter Recognition,272999.5314965627,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.4
707,KDD-Cup99 HTTP,286687.52052921226,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.4
708,Pen-Based Recognition of Handwritten Text (Local),288605.6081254077,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.4
709,,,,,,,,,
710,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
711,Landsat Satellite,5902.360108947113,Linear,0.71794872,1,Linear,0.11764706,1.0,0.5
712,Pen-Based Recognition of Handwritten Text,19195.475109233626,KMeans,0.88648649,2,KMeans,0.05384615,0.93619909,0.5
713,Object Images,22200.40391480835,Gaussian,0.06772229,3,Gaussian,0.04856512,0.93091806,0.5
714,Thyroid Disease,31791.598569731137,KMeans,0.22317597,4,KMeans,0.05384615,0.93619909,0.5
715,Breast Cancer Diagnostic,48810.02126875993,KMeans,0.83333333,5,KMeans,0.05384615,0.93619909,0.5
716,Letter Recognition,275833.5576837488,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909,0.5
717,KDD-Cup99 HTTP,283853.4943420262,RPCA,0.93849658,7,KMeans,0.05384615,0.93619909,0.5
718,Pen-Based Recognition of Handwritten Text (Local),285771.58193822164,KMeans,0.52631579,8,KMeans,0.05384615,0.93619909,0.5
719,,,,,,,,,
720,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
721,Landsat Satellite,11003.607245882085,Linear,0.71794872,1,Linear,0.11764706,1.0,0.6000000000000001
722,Object Images,17099.15677787338,Gaussian,0.06772229,2,Gaussian,0.04856512,0.93091806,0.6000000000000001
723,Pen-Based Recognition of Handwritten Text,24296.7222461686,KMeans,0.88648649,3,Gaussian,0.04856512,0.93091806,0.6000000000000001
724,Thyroid Disease,36892.845706666114,KMeans,0.22317597,4,KMeans,0.05384615,0.93619909,0.6000000000000001
725,Breast Cancer Diagnostic,43708.77413182496,KMeans,0.83333333,5,KMeans,0.05384615,0.93619909,0.6000000000000001
726,KDD-Cup99 HTTP,278752.2472050912,RPCA,0.93849658,6,KMeans,0.05384615,0.93619909,0.6000000000000001
727,Pen-Based Recognition of Handwritten Text (Local),280670.33480128663,KMeans,0.52631579,7,KMeans,0.05384615,0.93619909,0.6000000000000001
728,Letter Recognition,280934.8048206838,KMeans,0.44545455,8,KMeans,0.05384615,0.93619909,0.6000000000000001
729,,,,,,,,,
730,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
731,Object Images,7576.828788928102,Gaussian,0.06772229,1,Gaussian,0.04856512,0.93091806,0.7000000000000001
732,Landsat Satellite,20525.935234827364,Linear,0.71794872,2,Gaussian,0.04856512,0.93091806,0.7000000000000001
733,Pen-Based Recognition of Handwritten Text,33819.05023511388,KMeans,0.88648649,3,Gaussian,0.04856512,0.93091806,0.7000000000000001
734,Breast Cancer Diagnostic,34186.44614287968,KMeans,0.83333333,4,KMeans,0.05384615,0.93619909,0.7000000000000001
735,Thyroid Disease,46415.1736956114,KMeans,0.22317597,5,KMeans,0.05384615,0.93619909,0.7000000000000001
736,KDD-Cup99 HTTP,269229.91921614594,RPCA,0.93849658,6,KMeans,0.05384615,0.93619909,0.7000000000000001
737,Pen-Based Recognition of Handwritten Text (Local),271148.0068123414,KMeans,0.52631579,7,KMeans,0.05384615,0.93619909,0.7000000000000001
738,Letter Recognition,290457.132809629,KMeans,0.44545455,8,KMeans,0.05384615,0.93619909,0.7000000000000001
739,,,,,,,,,
740,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
741,Object Images,10930.058122053404,Gaussian,0.06772229,1,Gaussian,0.04856512,0.93091806,0.8
742,Breast Cancer Diagnostic,15685.923192928849,KMeans,0.83333333,2,Gaussian,0.04856512,0.93091806,0.8
743,Landsat Satellite,39026.458184778196,Linear,0.71794872,3,Gaussian,0.04856512,0.93091806,0.8
744,Pen-Based Recognition of Handwritten Text,52319.573185064706,KMeans,0.88648649,4,KMeans,0.05384615,0.93619909,0.8
745,Thyroid Disease,64915.696645562224,KMeans,0.22317597,5,KMeans,0.05384615,0.93619909,0.8
746,KDD-Cup99 HTTP,250729.39626619508,RPCA,0.93849658,6,KMeans,0.05384615,0.93619909,0.8
747,Pen-Based Recognition of Handwritten Text (Local),252647.48386239057,KMeans,0.52631579,7,KMeans,0.05384615,0.93619909,0.8
748,Letter Recognition,308957.65575957985,KMeans,0.44545455,8,KMeans,0.05384615,0.93619909,0.8
749,,,,,,,,,
750,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
751,Breast Cancer Diagnostic,21785.685625440583,KMeans,0.83333333,1,KMeans,0.05384615,0.93619909,0.9
752,Object Images,48393.61709570384,Gaussian,0.06772229,2,Gaussian,0.04856512,0.93091806,0.9
753,Landsat Satellite,76490.01715842861,Linear,0.71794872,3,Gaussian,0.04856512,0.93091806,0.9
754,Pen-Based Recognition of Handwritten Text,89783.13215871515,KMeans,0.88648649,4,KMeans,0.05384615,0.93619909,0.9
755,Thyroid Disease,102379.25561921266,KMeans,0.22317597,5,KMeans,0.05384615,0.93619909,0.9
756,KDD-Cup99 HTTP,213265.83729254463,RPCA,0.93849658,6,KMeans,0.05384615,0.93619909,0.9
757,Pen-Based Recognition of Handwritten Text (Local),215183.92488874012,KMeans,0.52631579,7,KMeans,0.05384615,0.93619909,0.9
758,Letter Recognition,346421.2147332303,KMeans,0.44545455,8,KMeans,0.05384615,0.93619909,0.9
759,,,,,,,,,
760,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1,
761,Breast Cancer Diagnostic,100875.42123648038,KMeans,0.83333333,1,KMeans,0.05384615,0.93619909,1.0
762,Object Images,127483.35270674364,Gaussian,0.06772229,2,Gaussian,0.04856512,0.93091806,1.0
763,KDD-Cup99 HTTP,134176.10168150484,RPCA,0.93849658,3,Gaussian,0.04856512,0.93091806,1.0
764,Pen-Based Recognition of Handwritten Text (Local),136094.18927770032,KMeans,0.52631579,4,KMeans,0.05384615,0.93619909,1.0
765,Landsat Satellite,155579.7527694684,Linear,0.71794872,5,KMeans,0.05384615,0.93619909,1.0
766,Pen-Based Recognition of Handwritten Text,168872.86776975493,KMeans,0.88648649,6,KMeans,0.05384615,0.93619909,1.0
767,Thyroid Disease,181468.99123025243,KMeans,0.22317597,7,KMeans,0.05384615,0.93619909,1.0
768,Letter Recognition,425510.9503442701,KMeans,0.44545455,8,KMeans,0.05384615,0.93619909,1.0
769,,,,,,,,,
770,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
771,Thyroid Disease,12596.123460497514,KMeans,0.22317597,1,KMeans,0.88648649,1.0,0.0
772,Landsat Satellite,13297.92570264094,Linear,0.71794872,2,KMeans,0.88648649,1.0,0.0
773,Object Images,41395.87902404198,Gaussian,0.06772229,3,Gaussian,0.77934272,0.89285623,0.0
774,Breast Cancer Diagnostic,67997.44653327456,KMeans,0.83333333,4,KMeans,0.88648649,1.0,0.0
775,Speech Accent Data,168872.86776975493,Linear,0.11764706,5,KMeans,0.88648649,1.0,0.0
776,Letter Recognition,256638.08257451517,KMeans,0.44545455,6,KMeans,0.88648649,1.0,0.0
777,KDD-Cup99 HTTP,303044.9445289003,RPCA,0.93849658,7,KMeans,0.88648649,1.0,0.0
778,Pen-Based Recognition of Handwritten Text (Local),304967.0570474553,KMeans,0.52631579,8,KMeans,0.88648649,1.0,0.0
779,,,,,,,,,
780,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
781,Thyroid Disease,11527.186297965929,KMeans,0.22317597,1,KMeans,0.88648649,1.0,0.1
782,Landsat Satellite,14366.862865172525,Linear,0.71794872,2,KMeans,0.88648649,1.0,0.1
783,Object Images,42464.81618657356,Gaussian,0.06772229,3,Gaussian,0.77934272,0.89285623,0.1
784,Breast Cancer Diagnostic,69066.38369580614,KMeans,0.83333333,4,KMeans,0.88648649,1.0,0.1
785,Speech Accent Data,169941.80493228653,Linear,0.11764706,5,KMeans,0.88648649,1.0,0.1
786,Letter Recognition,255569.14541198357,KMeans,0.44545455,6,KMeans,0.88648649,1.0,0.1
787,KDD-Cup99 HTTP,304113.88169143186,RPCA,0.93849658,7,KMeans,0.88648649,1.0,0.1
788,Pen-Based Recognition of Handwritten Text (Local),306035.9942099868,KMeans,0.52631579,8,KMeans,0.88648649,1.0,0.1
789,,,,,,,,,
790,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
791,Thyroid Disease,9175.524540396444,KMeans,0.22317597,1,KMeans,0.88648649,1.0,0.2
792,Landsat Satellite,16718.524622742007,Linear,0.71794872,2,KMeans,0.88648649,1.0,0.2
793,Object Images,44816.47794414305,Gaussian,0.06772229,3,Gaussian,0.77934272,0.89285623,0.2
794,Breast Cancer Diagnostic,71418.04545337563,KMeans,0.83333333,4,KMeans,0.88648649,1.0,0.2
795,Speech Accent Data,172293.466689856,Linear,0.11764706,5,KMeans,0.88648649,1.0,0.2
796,Letter Recognition,253217.4836544141,KMeans,0.44545455,6,KMeans,0.88648649,1.0,0.2
797,KDD-Cup99 HTTP,306465.5434490014,RPCA,0.93849658,7,KMeans,0.88648649,1.0,0.2
798,Pen-Based Recognition of Handwritten Text (Local),308387.65596755635,KMeans,0.52631579,8,KMeans,0.88648649,1.0,0.2
799,,,,,,,,,
800,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
801,Thyroid Disease,4942.533376771368,KMeans,0.22317597,1,KMeans,0.88648649,1.0,0.30000000000000004
802,Landsat Satellite,20951.51578636708,Linear,0.71794872,2,KMeans,0.88648649,1.0,0.30000000000000004
803,Object Images,49049.46910776812,Gaussian,0.06772229,3,Gaussian,0.77934272,0.89285623,0.30000000000000004
804,Breast Cancer Diagnostic,75651.0366170007,KMeans,0.83333333,4,KMeans,0.88648649,1.0,0.30000000000000004
805,Speech Accent Data,176526.4578534811,Linear,0.11764706,5,KMeans,0.88648649,1.0,0.30000000000000004
806,Letter Recognition,248984.492490789,KMeans,0.44545455,6,KMeans,0.88648649,1.0,0.30000000000000004
807,KDD-Cup99 HTTP,310698.5346126264,RPCA,0.93849658,7,KMeans,0.88648649,1.0,0.30000000000000004
808,Pen-Based Recognition of Handwritten Text (Local),312620.6471311814,KMeans,0.52631579,8,KMeans,0.88648649,1.0,0.30000000000000004
809,,,,,,,,,
810,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1,
811,Thyroid Disease,2405.825970230531,KMeans,0.22317597,1,KMeans,0.88648649,1.0,0.4
812,Landsat Satellite,28288.700469983876,Linear,0.71794872,2,KMeans,0.88648649,1.0,0.4
813,Object Images,56386.65379138492,Gaussian,0.06772229,3,Gaussian,0.77934272,0.89285623,0.4
814,Breast Cancer Diagnostic,82988.2213006175,KMeans,0.83333333,4,KMeans,0.88648649,1.0,0.4
815,Speech Accent Data,183863.64253709788,Linear,0.11764706,5,KMeans,0.88648649,1.0,0.4
816,Letter Recognition,241647.3078071722,KMeans,0.44545455,6,KMeans,0.88648649,1.0,0.4
817,KDD-Cup99 HTTP,318035.7192962432,RPCA,0.93849658,7,KMeans,0.88648649,1.0,0.4
